"Timestamp","MAC address","Bar code number","Building location","Make","Model","Model #","Serial Number","Building","Asset Category ID","Employee name","Comments"
,,,"kitchen","Apple","iMac",,"G822930QMB6","Ames","desktop",,
1/4/2013 9:06:01,,,"TECH","IBM","THINKCENTRE","S51","LKPHR3X","Ames","Desktop",,
1/2/2013 13:26:20,,,"Tech","Dell","GX280",,"D7Z8P61","BAHS","Desktop","NA",
1/2/2013 13:57:59,,,"Tech","DELL","GX270",,"H89D641","BAHS","Desktop",,
1/2/2013 13:59:23,,,"TECH","DELL","GX280",,"GCG9P61","BAHS","Desktop",,
1/2/2013 13:59:48,,,"TECH","DELL","GX280",,"F0Z8P61","BAHS","Desktop",,
1/2/2013 14:01:43,,,"TECH","DELL","GX270",,"9FG9P61","BAHS","Desktop",,
1/2/2013 14:02:56,,,"TECH","DELL","GX280",,"JRJ9P61","BAHS","Desktop",,
1/2/2013 14:03:38,,,"TECH","DELL","GX280",,"5ZX9P61","BAHS","Desktop",,
1/4/2013 8:47:35,,,"TECH","DELL","GX280",,"7BZ8P61","BAHS","Desktop",,
1/4/2013 8:48:38,,,"TECH","DELL","GX280",,"FWJ9P61","BAHS","Desktop",,
1/4/2013 8:49:01,,,"TECH","DELL","GX280",,"2F0BP61","BAHS","Desktop",,
1/4/2013 8:49:55,,,"TECH","DELL","GX280",,"5PZ8P61","BAHS","Desktop",,
1/4/2013 8:50:25,,,"TECH","DELL","GX280",,"J0Z8P61","BAHS","Desktop",,
1/4/2013 8:50:53,,,"TECH","DELL","GX270",,"98DL641","BAHS","Desktop",,
1/4/2013 8:51:13,,,"TECH","DELL","GX270",,"HXBL641","BAHS","Desktop",,
1/4/2013 8:53:25,,,"TECH","DELL","GX280",,"4FZ8P61","BAHS","Desktop",,
1/4/2013 8:55:45,,,"TECH","DELL","GX270",,"BWBL641","BAHS","Desktop",,
1/4/2013 8:56:11,,,"TECH","DELL","GX270",,"864D641","BAHS","Desktop",,
1/4/2013 8:56:34,,,"TECH","DELL","GX280",,"CYCL641","BAHS","Desktop",,
1/4/2013 8:56:57,,,"TECH","DELL","GX270",,"5JRL641","BAHS","Desktop",,
1/4/2013 8:57:27,,,"TECH","DELL","GX270",,"626C641","BAHS","Desktop",,
1/4/2013 8:57:50,,,"TECH","DELL","GX270",,"D74D641","BAHS","Desktop",,
1/4/2013 8:58:12,,,"TECH","DELL","GX270",,"9B4D641","BAHS","Desktop",,
1/4/2013 8:59:45,,,"TECH","DELL","GX270",,"B6SL641","BAHS","Desktop",,
1/4/2013 9:00:06,,,"TECH","DELL","GX270",,"9MQC641","BAHS","Desktop",,
1/4/2013 9:00:30,,,"TECH","DELL","GX270",,"29D9641","BAHS","Desktop",,
1/4/2013 9:01:25,,,"TECH","DELL","GX270",,"9KLRL641","BAHS","Desktop",,
1/4/2013 9:01:45,,,"TECH","DELL","GX270",,"69DL641","BAHS","Desktop",,
1/4/2013 9:02:16,,,"TECH","DELL","GX270",,"3T6C641","BAHS","Desktop",,
1/4/2013 9:02:43,,,"TECH","DELL","GX270",,"9VBL641","BAHS","Desktop",,
1/4/2013 9:03:01,,,"TECH","DELL","GX270",,"ZYCL641","BAHS","Desktop",,
1/4/2013 9:03:24,,,"TECH","DELL","GX270",,"FT6C641","BAHS","Desktop",,
1/4/2013 9:04:13,,,"TECH","IBM","THINKCENTRE","S51","LKNKG0H","BAHS","Desktop",,
1/4/2013 9:04:35,,,"TECH","IBM","THINKCENTRE","S51","LKFRD5T","BAHS","Desktop",,
1/4/2013 9:06:20,,,"TECH","IBM","THINKCENTRE","S51","LKOKG1V","BAHS","Desktop",,
1/4/2013 9:07:17,,,"TECH","IBM","THINKCENTRE","S51","LKFLT9P","BAHS","Desktop",,
1/4/2013 9:07:36,,,"TECH","IBM","THINKCENTRE","S51","KCDX5C0","BAHS","Desktop",,
1/4/2013 9:08:17,,,"TECH","IBM","THINKCENTRE","S51","KCWCFBZ","BAHS","Desktop",,
1/4/2013 9:08:54,,,"TECH","IBM","THINKCENTRE","S51","LKYF9RL","BAHS","Desktop",,
1/4/2013 9:09:16,,,"TECH","IBM","THINKCENTRE","S51","KCWC5WK","BAHS","Desktop",,
1/4/2013 9:10:44,,,"TECH","IBM","THINKCENTRE","S51","KCWA7RC","BAHS","Desktop",,
1/4/2013 9:12:53,,,"TECH","IBM","THINKCENTRE","S51","KCWC1XN","BAHS","Desktop",,
1/4/2013 9:15:12,,,"TECH","IBM","THINKCENTRE","S51","LKFRD5N","BAHS","Desktop",,
1/4/2013 9:15:49,,,"TECH","IBM","THINKCENTRE","S51","LKFLD5P","BAHS","Desktop",,
1/4/2013 9:17:16,,,"TECH","IBM","THINKCENTRE","S51","LKPBK2B","BAHS","Desktop",,
1/4/2013 9:18:50,,,"TECH","IBM","THINKCENTRE","S51","LKLBX8K","BAHS","Desktop",,
1/4/2013 9:22:58,,,"LEARNING LAB","DELL","GX260",,"FPZ4821","BAHS","Desktop",,
1/4/2013 9:23:44,,,"LEARNING LAB","DELL","GX260",,"1LQPW21","BAHS","Desktop",,
1/4/2013 9:24:07,,,"LEARNING LAB","DELL","GX260",,"8RZ4821","BAHS","Desktop",,
1/4/2013 9:24:28,,,"LEARNING LAB","DELL","GX260",,"3QX4821","BAHS","Desktop",,
1/4/2013 9:53:52,,,"LEARNING LAB","DELL","GX260",,"10Y4821","BAHS","Desktop",,
1/4/2013 9:54:13,,,"LEARNING LAB","DELL","GX260",,"25Y4821","BAHS","Desktop",,
1/4/2013 9:55:18,,,"LEARNING LAB","DELL","GX260",,"9LX4821","BAHS","Desktop",,
1/4/2013 9:55:49,,,"LEARNING LAB","DELL","GX260",,"443N521","BAHS","Desktop",,
1/4/2013 9:57:34,,,"LEARNING LAB","DELL","GX260",,"5LQPW21","BAHS","Desktop",,
1/4/2013 9:57:55,,,"LEARNING LAB","DELL","GX260",,"HMQPW21","BAHS","Desktop",,
1/4/2013 9:58:21,,,"LEARNING LAB","DELL","GX260",,"6GZ4821","BAHS","Desktop",,
1/4/2013 9:58:56,,,"LEARNING LAB","DELL","GX260",,"33Z4821","BAHS","Desktop",,
1/4/2013 9:59:44,,,"LEARNING LAB","DELL","GX260",,"74Y4821","BAHS","Desktop",,
1/4/2013 10:00:03,,,"LEARNING LAB","DELL","GX260",,"2PX4821","BAHS","Desktop",,
1/4/2013 10:02:44,,,"LIBRARY","IBM","THINKCENTRE","S51","KLCAH76","BAHS","Desktop",,
1/4/2013 10:03:19,,,"LIBRARY","IBM","THINKCENTRE","S51","KLHC131","BAHS","Desktop",,
1/4/2013 10:03:43,,,"LIBRARY","IBM","THINKCENTRE","S51","99AP166","BAHS","Desktop",,
1/4/2013 10:04:14,,,"LIBRARY","IBM","THINKCENTRE","S51","KCFG5G9","BAHS","Desktop",,
1/4/2013 10:04:50,,,"LIBRARY","IBM","THINKCENTRE","S51","KCFG5A3","BAHS","Desktop",,
1/4/2013 10:05:25,,,"LIBRARY","IBM","THINKCENTRE","S51","KCGAH95","BAHS","Desktop",,
1/4/2013 10:05:47,,,"LIBRARY","IBM","THINKCENTRE","S51","KCFG4K4","BAHS","Desktop",,
1/4/2013 10:06:33,,,"LIBRARY","IBM","THINKCENTRE","S51","99APA51","BAHS","Desktop",,
1/4/2013 10:06:53,,,"LIBRARY","IBM","THINKCENTRE","S51","KLFWR05","BAHS","Desktop",,
1/4/2013 10:07:34,,,"LIBRARY","IBM","THINKCENTRE","S51","KCHCT56","BAHS","Desktop",,
1/4/2013 10:08:06,,,"LIBRARY","IBM","THINKCENTRE","S51","KLGAL19","BAHS","Desktop",,
1/4/2013 10:08:30,,,"LIBRARY","IBM","THINKCENTRE","S51","KCFL9R1","BAHS","Desktop",,
1/4/2013 10:08:51,,,"LIBRARY","IBM","THINKCENTRE","S51","KCFM1V4","BAHS","Desktop",,
1/4/2013 10:09:48,,,"LIBRARY","IBM","THINKCENTRE","S51","KCFM7W9","BAHS","Desktop",,
1/4/2013 10:10:11,,,"LIBRARY","IBM","THINKCENTRE","S51","KCDX5A2","BAHS","Desktop",,
1/4/2013 10:10:28,,,"LIBRARY","IBM","THINKCENTRE","S51","KLNRM68","BAHS","Desktop",,
1/4/2013 10:10:50,,,"LIBRARY","IBM","THINKCENTRE","S51","KCCT6N2","BAHS","Desktop",,
1/4/2013 10:11:08,,,"LIBRARY","IBM","THINKCENTRE","S51","KCDA3A0","BAHS","Desktop",,
1/4/2013 10:11:37,,,"LIBRARY","IBM","THINKCENTRE","S51","KLGAK89","BAHS","Desktop",,
1/4/2013 10:11:56,,,"LIBRARY","IBM","THINKCENTRE","S51","KLGAK40","BAHS","Desktop",,
1/4/2013 10:12:16,,,215,"IBM","THINKCENTRE","S51","LKFLT8B","BAHS","Desktop",,
1/4/2013 10:12:36,,,215,"IBM","THINKCENTRE","S51","LKFLV4H","BAHS","Desktop",,
1/4/2013 10:12:52,,,215,"IBM","THINKCENTRE","S51","LKFLV1B","BAHS","Desktop",,
1/4/2013 10:13:13,,,215,"IBM","THINKCENTRE","S51","LKFRF7N","BAHS","Desktop",,
1/4/2013 10:13:33,,,215,"IBM","THINKCENTRE","S51","LKLBZ4L","BAHS","Desktop",,
1/4/2013 10:13:52,,,215,"IBM","THINKCENTRE","S51","LKFRF7T","BAHS","Desktop",,
1/4/2013 10:14:21,,,216,"DELL","GX270",,"93FM64","BAHS","Desktop",,
1/4/2013 10:14:42,,,216,"DELL","GX280",,"4JX9P61","BAHS","Desktop",,
1/4/2013 10:15:33,,,216,"DELL","GX280",,"6LJ9P61","BAHS","Desktop",,
1/4/2013 10:15:55,,,216,"DELL","GX270",,"48DL641","BAHS","Desktop",,
1/4/2013 10:16:17,,,216,"DELL","GX270",,"36FM641","BAHS","Desktop",,
1/4/2013 10:16:36,,,216,"DELL","GX270",,"949D641","BAHS","Desktop",,
1/4/2013 10:17:12,,,216,"DELL","GX270",,"CW2M641","BAHS","Desktop",,
1/4/2013 10:17:29,,,216,"DELL","GX270",,"GR6C641","BAHS","Desktop",,
1/4/2013 10:17:50,,,217,"DELL","GX270",,"HJJP641","BAHS","Desktop",,
1/4/2013 10:18:09,,,217,"DELL","GX270",,"G7SL641","BAHS","Desktop",,
1/4/2013 10:18:35,,,217,"DELL","GX270",,"JMRL641","BAHS","Desktop",,
1/4/2013 10:18:53,,,217,"DELL","GX270",,"5QSC641","BAHS","Desktop",,
1/4/2013 10:19:15,,,217,"DELL","GX270",,"8MQPW21","BAHS","Desktop",,
1/4/2013 10:19:51,,,217,"DELL","GX260",,"2PZ4821","BAHS","Desktop",,
1/4/2013 10:20:10,,,219,"DELL","GX270",,"99DL641","BAHS","Desktop",,
1/4/2013 10:20:31,,,219,"DELL","GX270",,"GDZM641","BAHS","Desktop",,
1/4/2013 10:20:50,,,219,"DELL","GX270",,"D7SL641","BAHS","Desktop",,
1/4/2013 10:21:07,,,219,"DELL","GX270",,"2ZCL641","BAHS","Desktop",,
1/4/2013 10:21:26,,,220,"DELL","GX270",,"2YBL641","BAHS","Desktop",,
1/4/2013 10:21:44,,,220,"DELL","GX270",,"D3FL641","BAHS","Desktop",,
1/4/2013 10:22:05,,,220,"DELL","GX260",,"B3RPW21","BAHS","Desktop",,
1/4/2013 10:22:29,,,220,"DELL","GX270",,"BV6C641","BAHS","Desktop",,
1/4/2013 10:22:53,,,220,"DELL","GX270",,"3B55M641","BAHS","Desktop",,
1/4/2013 10:24:01,,,220,"DELL","GX260",,"5MHB821","BAHS","Desktop",,
1/4/2013 10:24:57,,,220,"DELL","GX260",,"FLQPW21","BAHS","Desktop",,
1/4/2013 10:25:20,,,220,"DELL","GX260",,"FQY4821","BAHS","Desktop",,
1/4/2013 10:26:17,,,220,"DELL","GX260",,"4PZ4821","BAHS","Desktop",,
1/4/2013 10:26:37,,,220,"DELL","GX260",,"25Z4821","BAHS","Desktop",,
1/4/2013 10:27:23,,,221,"DELL","GX270",,"H8SL641","BAHS","Desktop",,
1/4/2013 10:27:41,,,221,"IBM","THINKCENTRE","S51","KCFG4W3","BAHS","Desktop",,
1/4/2013 10:28:03,,,221,"DELL","GX270",,"4X2M641","BAHS","Desktop",,
1/4/2013 10:28:23,,,221,"DELL","GX270",,"F49D641","BAHS","Desktop",,
1/4/2013 10:28:41,,,221,"DELL","GX270",,"3PQC641","BAHS","Desktop",,
1/4/2013 10:28:58,,,221,"DELL","GX270",,"8MQC641","BAHS","Desktop",,
1/4/2013 10:29:13,,,221,"DELL","GX270",,"8D7C641","BAHS","Desktop",,
1/4/2013 10:29:30,,,221,"DELL","GX270",,"2KJP641","BAHS","Desktop",,
1/4/2013 10:29:59,,,206,"DELL","GX270",,"8D7C641","BAHS","Desktop",,
1/4/2013 10:30:21,,,206,"IBM","THINKCENTRE","S51","KLGCT41","BAHS","Desktop",,
1/4/2013 10:30:42,,,212,"DELL","GX260",,"HMJ9P61","BAHS","Desktop",,
1/4/2013 10:31:14,,,210,"DELL","GX270",,"8P2M641","BAHS","Desktop",,
1/4/2013 10:31:33,,,210,"DELL","GX260",,"1MHB821","BAHS","Desktop",,
1/4/2013 10:31:50,,,210,"DELL","GX260",,"H5RPW21","BAHS","Desktop",,
1/4/2013 10:32:49,,,210,"DELL","GX260",,"96Z4821","BAHS","Desktop",,
1/4/2013 10:33:10,,,210,"DELL","GX260",,"DPGB821","BAHS","Desktop",,
1/4/2013 10:34:17,,,210,"DELL","GX260",,"5NX4821","BAHS","Desktop",,
1/4/2013 10:35:09,,,210,"DELL","GX260",,"CKQPW21","BAHS","Desktop",,
1/4/2013 10:35:55,,,210,"DELL","GX260",,"3RZ4821","BAHS","Desktop",,
1/4/2013 10:36:15,,,210,"DELL","GX260",,"D5RPW21","BAHS","Desktop",,
1/4/2013 10:37:09,,,210,"DELL","GX260",,"H5Z4821","BAHS","Desktop",,
1/4/2013 10:37:48,,,109,"DELL","GX260",,"H6Z4821","BAHS","Desktop",,
1/4/2013 10:38:07,,,109,"DELL","GX260",,"G4Z4821","BAHS","Desktop",,
1/4/2013 10:38:22,,,109,"DELL","GX260",,"HMX4821","BAHS","Desktop",,
1/4/2013 10:38:41,,,109,"DELL","GX260",,"75RPW21","BAHS","Desktop",,
1/4/2013 10:39:35,,,"GUIDANCE","DELL","GX280",,"JDG9P61","BAHS","Desktop","MARYLOU HUTCHINS",
1/4/2013 10:40:05,,,101,"IBM","THINKCENTRE","S51","LKPHR3B","BAHS","Desktop",,
1/4/2013 10:40:43,,,117,"DELL","GX260",,"4CRX921","BAHS","Desktop",,
1/4/2013 10:41:02,,,117,"DELL","GX270",,"B8SL641","BAHS","Desktop",,
1/4/2013 10:41:50,,,117,"DELL","GX270",,"2MJP641","BAHS","Desktop",,
1/4/2013 10:42:12,,,117,"DELL","GX270",,"8MRL641","BAHS","Desktop",,
1/4/2013 10:42:27,,,119,"IBM","THINKCENTRE","S51","KLDA3F1","BAHS","Desktop",,
1/4/2013 10:42:45,,,119,"IBM","THINKCENTRE","S51","JCFM8D5","BAHS","Desktop",,
1/4/2013 10:43:32,,,119,"IBM","THINKCENTRE","S51","KLFWR21","BAHS","Desktop",,
1/4/2013 10:43:51,,,119,"DELL","GX260",,"1RGB821","BAHS","Desktop",,
1/4/2013 10:44:20,,,19,"IBM","THINKCENTRE","S51","KCGT2Y5","BAHS","Desktop",,
1/4/2013 10:44:36,,,119,"IBM","THINKCENTRE","S51","KCDX6B2","BAHS","Desktop",,
1/4/2013 10:44:53,,,119,"IBM","THINKCENTRE","S51","KLGAK01","BAHS","Desktop",,
1/4/2013 8:34:56,,,"SWIFT","IBM","THINKCENTRE","S51","KCFM278","BCOPE","Desktop",,
1/4/2013 8:35:22,,,"SWIFT","IBM","THINKCENTRE","S51","KCFG4H7","BCOPE","Desktop",,
1/4/2013 8:36:24,,,"SWIFT","IBM","THINKCENTRE","S51","KCFM2K7","BCOPE","Desktop",,
1/4/2013 8:37:24,,,"HUTCHINGS","IBM","THINKCENTRE","S51","KLNRM78","BCOPE","Desktop",,
1/4/2013 8:37:46,,,"HUTCHINGS","IBM","THINKCENTRE","S51","KCFL9R5","BCOPE","Desktop",,
1/4/2013 8:38:20,,,"HUTCHINGS","IBM","THINKCENTRE","S51","KCFG4G6","BCOPE","Desktop",,
1/4/2013 8:38:46,,,"SULLIVAN","IBM","THINKCENTRE","S51","KCDX5A8","BCOPE","Desktop",,
1/4/2013 8:39:14,,,"SULLIVAN","IBM","THINKCENTRE","S51","KCDY6B4","BCOPE","Desktop",,
1/4/2013 8:44:28,,,"SULLIVAN","IBM","THINKCENTRE","S51","KCFR0A2","BCOPE","Desktop",,
1/4/2013 8:44:56,,,"OFFICE","IBM","THINKCENTRE","S51","DZ2M641","BCOPE","Desktop",,
1/2/2013 14:31:00,,,"sdhs","Apple","Macbook","a1181","unknown","cass","laptop",,"black macbook. has no label, so serial #  unknown. came from cass. on repair shelf."
,,,"kitchen","Dell","Optiplex gx260",,,"CASS","desktop",,
,,,"kitchen",,"UT1870-2000",,80400550,"CASS","desktop",,"POS terminal"
,,,"kitchen","Apple","iMac",,"G8229317MB6","E. Belfast","desktop",,
,,,"Hallway","Apple","iBook","G4","4H5080H5RER","FES","Laptop",,
,,,"Hallway","Apple","iBook","G4","4H5080F2RER","FES","Laptop",,
,,,"Hallway","Apple","iBook","G4","UV4490AFRCR","FES","Laptop",,
,,,"Hallway","Apple","iBook","G4","UV4490ERRCR","FES","Laptop",,
,,,"Hallway","Apple","iBook","G4","UV4490D7RCR","FES","Laptop",,
,,,"Hallway","Apple","iBook","G4","UV4490BXRCR","FES","Laptop",,
,,,"Hallway","Apple","iBook","G4","UV4490DVRCR","FES","Laptop",,
,,,"Hallway","Apple","iBook",,8,"FES","Laptop",,
,,,"Hallway","Apple","iBook","G4","UV4490H5RCR","FES","Laptop",,
,,,"Hallway","Apple","iBook","G4","UV449018RCR","FES","Laptop",,
,,,"Hallway","Apple","iBook","G4","UV44900PRCR","FES","Laptop",,
,,,"Hallway","Apple","iBook","G4","UV4490H0RCR","FES","Laptop",,
,,,"Hallway","Apple","iBook","G4","UV4490P5RCR","FES","Laptop",,
,,,"Hallway","Apple","iBook","G4","UV4490LPRCR","FES","Laptop",,
,,,"Hallway","Apple","iBook","G4","UV4490LQRCR","FES","Laptop",,
,,,"Hallway","Apple","iBook","G3","UV2285BEM4R","FES","Laptop",,
,,,"Hallway","Apple","iBook","G3","UV2285JQM4R","FES","Laptop",,
,,"EE Z 71","Hallway","Xerox","Phaser",6180,"DPX333133","FES","printer",,
,,1858,"Hallway","Gestetner",,"P7527n","Q3266703983","FES","printer",,
,,,"Hallway","Apple","iBook","G4","4H532003SEB","FES","Laptop",,
,,,"Hallway","Apple","iBook","G3","UV22858KM4R","FES","Laptop",,
,,,"Hallway","Apple","iBook","G4","4H5430MXSEB","FES","Laptop",,
,,,"Hallway","Apple","iBook","G3","UV223YS1N60","FES","Laptop",,
,,,"Hallway","Apple","iBook","G3","UV2285AHM4R","FES","Laptop",,
,,,"Hallway","Apple","iBook","G3","UV3222DNPS1","FES","Laptop",,
,,,"Hallway","Apple","iBook","G3","UV228570M4R","FES","Laptop",,
,,,"Hallway","Apple","iBook","G4","UV44108ES02","FES","Laptop",,
,,,"Hallway","Apple","iBook","G3","UV2285FTM4R","FES","Laptop",,
,,,"Hallway","Apple","iBook","G4","UV44100JS03","FES","Laptop",,
,,,"Hallway","Apple","iBook","G3","UV3232EKPS1","FES","Laptop",,
,,,"Hallway","Apple","iBook","G4","4H5430NUSEB","FES","Laptop",,
,,,"Hallway","Apple","iBook","G3","UV3232BBPS1","FES","Laptop",,
,,,"Hallway","Apple","iBook",,37,"FES","Laptop",,
,,,"Hallway","Apple","iBook","G4","4H5430GCSEB","FES","Laptop",,
,,,"Hallway","Apple","iBook","G4","4H5430P6SEB","FES","Laptop",,
,,,"Hallway","Apple","iBook","G3","UV3233F6PS1","FES","Laptop",,
,,,"Hallway","Apple","iBook","G3","UV3232AEPS1","FES","Laptop",,
,,,"Hallway","Apple","iBook","G4","4H532012SEB","FES","Laptop",,
,,,"Hallway","Apple","iBook","G4","4H5430N5SEB","FES","Laptop",,
,,,"Baker","HP","Business Inkjet","1200n",,"FES","printer",,
,,1767,"Gatcomb","HP","DeskJet",6127,,"FES","printer",,
,,,"Sped","HP","SFF","dc5850","MXL9220M6","FES","desktop",,
,,,"Sped","HP","LaserJet",1020,"CNBKS50676","FES","printer",,
,,,"Sped","HP","SFF","dc5850","MXL9220LMT","FES","desktop",,
,,,"main office","Toshiba","E-Studio","e-450","CVF416954","FES","copier",,
,,1364,"main office","HP","LaserJet",2100,,"FES","printer",,
,,,"main office","Micron","ClientPro","P4",,"FES","desktop",,
,,,"kitchen","HP",,"nx6110","CNU618174K","FES","Laptop",,
,,1139,"kitchen","HP","DeskJet","960c",,"FES","printer",,
,,,"principals office","Apple","Macbook",,"W87347B4Z5V","FES","Laptop",,
,,,"principals office","NEC",,"NP 300","9501332EJ","FES","projector",,
,,1952,"library","Toshiba",,"TLP-XE30",,"FES","projector",,
,,,"library","inFocus","PBM","AA0021","BFTM151A1124","FES","projector",,
,,1783,"library","HP","ScanJet","5550c",,"FES","scanner",,
,,1789,"library","ArchAngel","custom","P4",,"FES","desktop",,
,,1762,"library","Dell","Dimension","XPS R350",,"FES","desktop",,
,,1202,"library","Micron","ClientPro","P4",,"FES","desktop",,
,,,"kitchen","Apple","iMac",,"YM1283L5LFB","Nickerson","desktop",,
12/21/2012 15:20:00,,,"SDHS","epson  ","perfection 640u",,"CUQX001690","SDHS","scanner","Nancy Raymond",
12/22/2012 15:20:00,,,"SDHS","ricoh  ","aficio ap 3200",,"p3540700031","SDHS","printer","Nancy Raymond",
12/23/2012 15:20:00,,,"SDHS","nec ","np510",,"NP510   0201493FB","SDHS","projector","Nancy Raymond",
12/24/2012 15:20:00,,,"SDHS","micron","millenia",,"2584516-0001","SDHS","desktop","Jeff Shula",
12/25/2012 15:20:00,,1043,"SDHS","micron","clientpro",,"3213255-0001","SDHS","desktop","Jeff Shula",
12/26/2012 15:20:00,,,"SDHS","lexmark","e234n",,"720XYY5","SDHS","printer","Jeff Shula",
12/27/2012 15:20:00,,1899,"SDHS","linksys",,,"REF20G806978","SDHS","switch","Jeff Shula",
12/28/2012 15:20:00,,,"SDHS","epson  ","perfection 1650",,"DR7X052847","SDHS","scanner","Keith Dunson",
12/29/2012 15:20:00,,,"SDHS","micron","clientpro",,"3807982-0001","SDHS","desktop","Keith Dunson",
12/30/2012 15:20:00,,,"SDHS","hp","compaq dc5100sff",,"MXL53702NN","SDHS","desktop","Keith Dunson",
,,,"SDHS","lexmark","e234n",,"720Y9LV","SDHS","printer","Keith Dunson",
,,,"SDHS","hp  ","Jetdirect 170x",,"J3258-61032","SDHS","print server","Keith Dunson",
,,1923,"SDHS","linksys",,,"REF20H418852","SDHS","switch","Keith Dunson",
,,,"SDHS","hp ","pprocurve",,"SG22700466","SDHS","switch","maintenance closet",
,,,"SDHS","hp ","laserjet 1100",,"USPF064325","SDHS","printer","Clair Guse",
,,,"SDHS","hp","jetdirect ex plus 3",,"sg63410510","SDHS","print server","Clair Guse",
,,,"SDHS","nec ","VT595",,"VT595   7503498FD","SDHS","projector","Clair Guse",
,,,"SDHS","dell","optiplex gx260",,"82Y4821","SDHS","desktop","Maura Diprete",
,,,"SDHS","nec ","NP310",,"NP310   9901268FA","SDHS","projector","Maura Diprete",
,,,"SDHS","dlink",,,"0143E1B65804","SDHS","switch","Maura Diprete",
,,,"SDHS","micron ","clientpro",,"3213231-0001","SDHS","desktop","Old ATM room",
,,,"SDHS","micron","clientpro",,"3213242-0001","SDHS","desktop","Old ATM room",
,,1033,"SDHS","micron","clientpro",,"3092366-0001","SDHS","desktop","Leslie Gregory",
,,1614,"SDHS","micron","clientpro",,"3215291-0001","SDHS","desktop","Leslie Gregory",
,,,"SDHS","micron","clientpro",,"3301335-0001","SDHS","desktop","Leslie Gregory",
,,,"SDHS","archangel",,,,"SDHS","desktop","Leslie Gregory",
,,,"SDHS","archangel",,,,"SDHS","desktop","Leslie Gregory",
,,,"SDHS","netgear ","fs116",,"FS16B24078492","SDHS","switch","Leslie Gregory",
